movieId,Directors,Budget,Gross worldwide,Runtime,Genres,Title
"298","Ang Lee","400000","152322","105","Comedy,Drama","Толкающие руки"
"296","Quentin Tarantino","8000000","213928762","154","Dark Comedy,Drug Crime,Gangster,Crime,Drama","Криминальное чтиво"
"295","Joshua Brand","0","345972","94","Comedy,Romance","Пироманьяк: История любви"
"294","Mira Nair","11000000","2832826","113","Comedy,Drama,Romance","Семья Перес"
"293","Luc Besson","16000000","20278989","110","Gangster,One-Person Army Action,Action,Crime,Drama,Thriller","Леон"
"292","Wolfgang Petersen","50000000","189859560","127","Disaster,Action,Drama,Thriller","Эпидемия"
"291","Anne Goursaud","0","0","106","Erotic Thriller,Drama,Thriller","Ядовитый плющ 2: Лили"
"290","Lee Tamahori","0","1608610","102","Tragedy,Crime,Drama","Когда-то были воинами"
"289","Norman Jewison","0","20059210","109","Romantic Comedy,Comedy,Romance","Только ты"
"288","Oliver Stone","34000000","50287182","119","Dark Comedy,Dark Romance,Serial Killer,Crime,Romance","Прирожденные убийцы"
"287","Alan Jacobs","0","0","98","Comedy,Drama,Romance","Нина берёт любовника"
"285","Vadim Jean","3000000","0","89","Comedy,Horror,Mystery","Большой бедлам"
"284","Tôru Murakawa","0","0","93","Action,Crime,Drama","Нью-йоркский полицейский"
"283","Nick Gomez","5000000","3565508","98","Crime,Drama","Дела в Нью-Джерси"
"282","Michael Apted","24500000","106683817","112","Drama","Нелл"
"281","Robert Benton","20000000","39491975","110","Comedy,Drama","Дураков нет"
"280","Marc Rocco","0","17381942","122","Legal Thriller,Drama,Thriller","Убийство первой степени"
"279","Gregory Nava","5500000","11079373","128","Drama","Моя семья"
"278","David Frankel","0","5221281","95","Romantic Comedy,Comedy,Romance","Рапсодия Майами"
"277","Les Mayfield","0","46264384","114","Holiday Family,Drama,Family,Fantasy,Holiday","Чудo на 34-й улице"
"276","Richard Benjamin","0","18137661","110","Raunchy Comedy,Romantic Comedy,Teen Comedy,Teen Romance,Comedy,Romance","Карманные деньги"
"275","Nora Ephron","15000000","6821850","97","Comedy,Drama","Совершенно чокнутый"
"274","James Orr","0","40070995","96","Comedy,Family","Кто в доме хозяин"
"273","Kenneth Branagh","45000000","112006296","123","Monster Horror,Drama,Horror,Romance,Sci-Fi","Франкенштейн"
"272","Nicholas Hytner","65897768","15238689","110","Biography,Comedy,Drama,History","Безумие короля Георга"
"271","Stephen Gyllenhaal","17000000","7603766","111","Drama","Дело Исайи"
"270","Glenn Gordon Caron","60000000","18272894","108","Romantic Comedy,Comedy,Drama,Romance","Любовный роман"
"269","Allison Anders","0","3267313","92","Crime,Drama","Моя безумная жизнь"
"267","Nick Castle","0","30112050","95","Adventure,Comedy,Family","Майор Пэйн"
"266","Edward Zwick","30000000","160638883","133","Epic,Period Drama,Romantic Epic,Tragedy,Western Epic,Drama,Romance,War,Western","Легенды осени"
"265","Alfonso Arau","2000000","21744201","105","Drama,Romance","Как вода для шоколада"
"263","Ken Loach","38976598","152457","101","Drama","Божья коровка, улети на небо"
"262","Alfonso Cuarón","17000000","10015449","97","Drama,Family,Fantasy","Маленькая принцесса"
"261","Gillian Armstrong","18000000","50085123","115","Holiday Romance,Period Drama,Drama,Family,Romance","Маленькие женщины"
"260","George Lucas","11000000","775398507","121","Action Epic,Adventure Epic,Epic,Fantasy Epic,Quest,Sci-Fi Epic,Space Sci-Fi,Sword & Sorcery,Action,Adventure","Звёздные войны: Эпизод 4 - Новая надежда"
"259","Barbet Schroeder","40000000","14942422","101","Crime,Drama,Thriller","Поцелуй смерти"
"258","Michael Gottlieb","15000000","13406717","89","High-Concept Comedy,Quest,Slapstick,Sword & Sorcery,Adventure,Comedy,Family,Fantasy,Romance","Первый рыцарь при дворце короля Артура"
"257","Arne Glimcher","0","36853222","102","Legal Thriller,Psychological Thriller,Action,Crime,Drama,Mystery,Thriller","Правое дело"
"256","Ivan Reitman","60000000","108431355","109","High-Concept Comedy,Comedy,Romance,Sci-Fi","Джуниор"
"255","James Melkonian","7000000","7557877","82","Comedy,Crime","Шутники"
"254","James Ivory","14000000","2473668","139","Period Drama,Biography,Drama,History,Romance","Джефферсон в Париже"
"253","Neil Jordan","60000000","223664608","123","Dark Fantasy,Psychological Horror,Supernatural Fantasy,Supernatural Horror,Tragedy,Vampire Horror,Drama,Fantasy,Horror","Интервью с вампиром"
"252","Fred Schepisi","25000000","26381221","100","Period Drama,Comedy,Romance","Коэффициент интеллекта"
"251","J.F. Lawton","20000000","6609661","111","Action,Drama,Thriller","Преследуемый"
"250","Steven Brill","0","17689177","97","Dark Comedy,Comedy,Drama,Family,Sport","Толстопузы"
"249","Bernard Rose","0","9914409","121","Costume Drama,Dark Romance,Docudrama,Period Drama,Psychological Drama,Tragedy,Tragic Romance,Biography,Drama,Music","Бессмертная возлюбленная"
"248","Randall Miller","10500000","26325256","113","Comedy","Гость"
"247","Peter Jackson","5000000","3049950","99","Coming-of-Age,Docudrama,Period Drama,Teen Drama,Tragedy,True Crime,Biography,Crime,Drama,Thriller","Небесные создания"
"246","Steve James","700000","11830611","170","Basketball,Sports Documentary,Documentary,Drama,Sport","Баскетбольные мечты"
"243","Mark Lewis","0","3941146","90","Animal Adventure,Farce,High-Concept Comedy,Comedy,Drama,Family,Fantasy","Горди"
"242","Gérard Corbiau","0","1600226","111","Period Drama,Biography,Drama,Music","Фаринелли-кастрат"
"241","Carlo Carlei","15000000","3987768","96","Animal Adventure,Drama,Family,Fantasy","Флюк"
"240","Brett Leonard","15000000","12201255","106","Dark Fantasy,Psychological Horror,Psychological Thriller,Slasher Horror,Fantasy,Horror,Thriller","Убежище"
"239","Kevin Lima","18000000","35348597","78","Animal Adventure,Buddy Comedy,Hand-Drawn Animation,Pop Musical,Road Trip,Slapstick,Teen Adventure,Teen Comedy,Teen Romance,Adventure","Каникулы Гуфи"
"238","Phillip Borsos","0","11642946","81","Survival,Adventure,Family","Далеко от дома: Приключения желтого пса"
"237","Billy Crystal","0","33177694","101","Romantic Comedy,Comedy,Romance","Забыть Париж"
"236","Lawrence Kasdan","40000000","101982854","111","Feel-Good Romance,Romantic Comedy,Comedy,Drama,Romance","Французский поцелуй"
"235","Tim Burton","18000000","5888045","127","Dark Comedy,Docudrama,Period Drama,Quirky Comedy,Showbiz Drama,Biography,Comedy,Drama","Эд Вуд"
"234","Garry Marshall","25000000","6841570","113","Dark Comedy,Comedy,Crime,Romance,Thriller","Выход к Раю"
"233","Atom Egoyan","2000000","4221036","103","Drama","Экзотика"
"232","Ang Lee","0","7294403","124","Comedy,Drama,Romance","Ешь, пей, мужчина, женщина"
"231","Peter Farrelly,Bobby Farrelly","17000000","247290327","107","Buddy Comedy,Farce,Road Trip,Slapstick,Comedy","Тупой и еще тупее"
"230","Taylor Hackford","0","24361867","132","Psychological Thriller,Whodunnit,Crime,Drama,Mystery,Thriller","Долорес Клэйборн"
"229","Roman Polanski","12000000","3103716","103","Political Thriller,Psychological Thriller,Drama,Mystery,Thriller","Смерть и девушка"
"228","Jack Baran","0","1176982","102","Comedy,Crime,Fantasy","Дестини включает радио"
"227","John Badham","45000000","28735315","101","Action,Adventure,Thriller","Зона высадки"
"225","Barry Levinson","55000000","214015089","128","Conspiracy Thriller,Drama,Thriller","Разоблачение"
"224","Jeremy Leven","25000000","68792531","97","Romantic Comedy,Comedy,Drama,Romance","Дон Жуан де Марко"
"223","Kevin Smith","27000","3152360","92","Buddy Comedy,Satire,Comedy","Клерки"
"222","Pat O'Connor","0","23389975","103","Drama,Romance","Круг друзей"
"220","Stuart Gordon","0","0","90","Drama,Horror,Mystery,Thriller","Урод в замке"
"219","Peter Horton","0","2568425","97","Adventure,Drama","Лекарство"
"218","Herbert Ross","21000000","23440188","115","Dark Comedy,Road Trip,Comedy,Drama","Парни побоку"
"217","Guy Ferland","2000000","0","90","Drama,Thriller","Приходящая няня"
"216","Tamra Davis","10000000","26488734","89","Comedy","Билли Мэдисон"
"215","Richard Linklater","2500000","6568101","101","Drama,Romance","Перед рассветом"
"214","Milcho Manchevski","1900000","763847","113","Drama,Romance,War","Перед дождем"
"213","Nikita Mikhalkov","2800000","2313461","135","Drama,War","Утомлённые солнцем"
"212","Greg Beeman","0","7919823","90","Slapstick,Adventure,Comedy,Crime,Family,Mystery","Измученные походом"
"211","Mike Figgis","0","487391","97","Drama","Версия Браунинга"
"210","Walter Hill","30000000","2193982","98","Action,Biography,Drama,Western","Дикий Билл"
"209","Desmond Nakano","7000000","3734870","89","Drama,Thriller","Участь белого человека"
"208","Kevin Reynolds","175000000","264218220","135","Adventure Epic,Dystopian Sci-Fi,Quest,Sea Adventure,Steampunk,Action,Adventure,Sci-Fi","Водный мир"
"207","Alfonso Arau","20000000","50008143","102","Drama,Romance","Прогулка в облаках"
"206","Douglas Keeve","0","2875086","73","Documentary","Нараспашку"
"205","Diane Keaton","0","7929434","93","Comedy,Drama","Сумасшедшие герои"
"204","Geoff Murphy","60000000","104324083","100","Dark Comedy,One-Person Army Action,Action,Adventure,Thriller","В осаде 2: Тёмная территория"
"203","Beeban Kidron","30000000","47774193","109","Road Trip,Comedy,Drama","Вонгу Фу, с благодарностью за всё! Джули Ньюмар"
"202","Agnieszka Holland","8000000","340139","111","Period Drama,Biography,Drama,Romance","Полное затмение"
"201","Martha Coolidge","10000000","7027517","115","Drama,Family,Fantasy","Три желания"
"199","Jacques Demy","0","200518","91","Drama,Musical,Romance","Шербургские зонтики"
"198","Kathryn Bigelow","42000000","7959751","145","Cyber Thriller,Cyberpunk,Crime,Drama,Sci-Fi,Thriller","Странные дни"
"196","Roger Donaldson","35000000","113374103","108","Action,Horror,Sci-Fi,Thriller","Особь"
"195","Lasse Hallström","0","50865589","106","Comedy,Drama,Romance","Тема для разговора"
"194","Wayne Wang","7000000","8367636","112","Comedy,Drama","Дым"
"193","Paul Verhoeven","45000000","20365725","128","Showbiz Drama,Tragedy,Drama","Шоугёлз"
"191","Roland Joffé","46000000","10382407","135","Drama,Romance","Алая буква"
"190","Todd Haynes","1000000","512558","119","Drama","Спасение"
"189","Norman René","0","0","91","Comedy,Drama,Fantasy","Безрассудные"
"188","Gregory Widen","8000000","16115878","98","Dark Comedy,Dark Fantasy,Supernatural Horror,Action,Crime,Drama,Fantasy,Horror,Mystery,Thriller","Пророчество"
"187","Daisy von Scherler Mayer","150000","472370","94","Comedy,Drama,Romance","Тусовщица"
"186","Chris Columbus","0","138510230","103","Romantic Comedy,Comedy,Romance","Девять месяцев"
"185","Irwin Winkler","22000000","110627965","114","Conspiracy Thriller,Cyber Thriller,Action,Crime,Drama,Mystery,Thriller","Сеть"
"184","Michael Almereyda","1000000","443169","93","Drama,Horror","Надя"
"183","Anthony Waller","2000000","1125910","95","Dark Comedy,Slasher Horror,Crime,Horror,Thriller","Немой свидетель"
"181","Bryan Spicer","20000000","66433194","95","Superhero,Teen Adventure,Action,Adventure,Family,Sci-Fi,Thriller","Могучие Морфы Рейнджеры Силы"
"180","Kevin Smith","8000000","2122561","94","Farce,Satire,Comedy,Romance","Тусовщики из супермаркета"
"179","Antonia Bird","0","15453274","93","Comedy,Drama,Romance","Дикая любовь"
"178","Denys Arcand","0","542985","100","Dark Comedy,Satire,Comedy,Drama","Любовь и бренные останки"
"177","Clive Barker","12000000","13294422","109","Horror,Mystery,Thriller","Повелитель иллюзий"
"176","Tom DiCillo","500000","1111790","90","Satire,Comedy,Drama","Жизнь в забвении"
"175","Larry Clark","1500000","7412216","91","Coming-of-Age,Teen Drama,Tragedy,Drama","Детки"
"174","John Fortenberry","0","17014653","88","Comedy","Долг присяжного"
"173","Danny Cannon","90000000","113493481","96","Action,Crime,Sci-Fi,Thriller","Судья Дредд"
"172","Robert Longo","26000000","19077036","103","Cyber Thriller,Cyberpunk,Action,Drama,Sci-Fi,Thriller","Джонни Мнемоник"
"171","Christopher Ashley","0","3487767","92","Comedy,Drama","Джеффри"
"170","Iain Softley","20000000","7563728","105","Cyber Thriller,Crime,Drama,Romance,Thriller","Хакеры"
"169","Dwight H. Little","0","30077111","95","Animal Adventure,Adventure,Drama,Family","Освободите Вилли 2: Новое приключение"
"168","Jerry Zucker","55000000","127600435","134","Adventure Epic,Romantic Epic,Action,Adventure,Drama,Romance","Первый рыцарь"
"166","Gregg Araki","0","284785","83","Dark Comedy,Satire,Teen Comedy,Teen Drama,Comedy,Crime,Drama","Поколение игры 'Doom'"
"165","John McTiernan","90000000","366101666","128","Dark Comedy,One-Person Army Action,Urban Adventure,Action,Adventure,Thriller","Крепкий орешек 3"
"164","Carl Franklin","27000000","16141551","102","Hard-boiled Detective,Crime,Drama,Mystery,Thriller","Дьявол в голубом платье"
"163","Robert Rodriguez","7000000","25405445","104","Contemporary Western,Drug Crime,Gun Fu,One-Person Army Action,Action,Crime,Drama,Thriller,Western","Отчаянный"
"162","Terry Zwigoff","0","3041083","119","Satire,Biography,Comedy,Documentary,Drama","Крамб"
"161","Tony Scott","53000000","157387195","116","Action,Drama,Thriller,War","Багровый прилив"
"160","Frank Marshall","50000000","152022101","109","Action,Adventure,Mystery,Sci-Fi","Конго"
"159","Spike Lee","25000000","13071518","128","Crime,Drama,Mystery","Толкачи"
"158","Brad Silberling","55000000","288144179","100","Supernatural Fantasy,Teen Fantasy,Comedy,Family,Fantasy","Каспер"
"157","Michael Moore","11000000","163971","91","Satire,Action,Comedy","Канадский бекон"
"156","Paul Auster,Wayne Wang,Harvey Wang","2000000","1268636","83","Comedy","С унынием в лице"
"155","John Boorman","23000000","5750110","100","Action,Adventure,Drama","За пределами Рангуна"
"154","Luis Buñuel","0","4162334","100","Steamy Romance,Drama,Romance","Belle de jour"
"153","Joel Schumacher","100000000","336567158","121","Superhero,Urban Adventure,Action,Adventure","Бэтмен навсегда"
"152","Abel Ferrara","0","307308","82","Vampire Horror,Drama,Horror","Зависимость"
"151","Michael Caton-Jones","28000000","31596911","139","Adventure Epic,Costume Drama,Docudrama,Historical Epic,Period Drama,Quest,Swashbuckler,Adventure,Biography,Drama","Роб Рой"
"150","Ron Howard","52000000","355237933","140","Survival,Adventure,Drama,History","Аполлон 13"
"149","Hal Hartley","2300000","757088","105","Quirky Comedy,Comedy,Crime,Drama,Thriller","Дилетанты"
"148","Mike Newell","4000000","259724","112","Dark Comedy,Period Drama,Comedy,Drama,Romance","Ужасно большое приключение"
"147","Scott Kalvert","2000000","2402438","102","Basketball,True Crime,Biography,Crime,Drama,Sport","Дневник баскетболиста"
"146","Christopher Cain","0","7506759","84","Animal Adventure,Adventure,Drama,Family","Удивительное приключение панды"
"145","Michael Bay","19000000","141407024","119","Buddy Cop,Cop Drama,Action,Comedy,Crime,Thriller","Плохие парни"
"144","Edward Burns","238000","10426506","98","Comedy,Drama,Romance","Братья МакМаллен"
"141","Mike Nichols","31000000","185260553","117","Farce,Comedy","Клетка для пташек"
"140","Jon Avnet","60000000","100688705","124","Drama,Romance","Близко к сердцу"
"137","Dirk Shafer","0","209935","86","Comedy,Romance","Man of the Year"
"135","David S. Ward","31000000","37553752","92","Comedy","Убрать перископ"
"132","William Friedkin","50000000","9851610","95","Erotic Thriller,Crime,Drama,Thriller","Шлюха"
"129","Bryan Gordon","0","0","95","Comedy,Romance","Журавль в небе"
"128","Michel Negroponte","0","10622","87","Biography,Documentary,Mystery","Jupiter's Wife"
"126","Peter MacDonald","17000000","0","95","Adventure,Comedy,Family,Fantasy","Бесконечная история 3"
"125","David O. Russell","7000000","14702438","92","Dark Comedy,Road Trip,Comedy","Не будите спящую собаку"
"123","Wong Kar-Wai","0","3275063","102","Comedy,Crime,Drama,Mystery,Romance","Чyнгкингский экспресс"
"122","Reginald Hudlin","42000000","131052444","117","Romantic Comedy,Comedy,Drama,Romance","Бумеранг"
"121","John N. Smith","0","0","93","Biography,Drama","Мальчики святого Винсента"
"119","Andrew Davis","35000000","3150170","135","Comedy","Один из двух"
"118","Eric Schaeffer","5000000","2420162","92","Comedy,Romance","Если Люси упадет"
"117","Benjamin Ross","0","536825","99","Coming-of-Age,Dark Comedy,Psychological Drama,Serial Killer,Teen Drama,True Crime,Comedy,Crime,Drama","Настольная книга молодого отравителя"
"116","Jon Blair","0","1310200","117","Biography,Documentary,War","Вспоминая Анну Франк"
"113","Barbet Schroeder","35000000","8797839","108","Crime,Drama,Mystery","До и после"
"112","Stanley Tong","7500000","32392047","104","Dark Comedy,Kung Fu,Martial Arts,Action,Comedy,Crime,Thriller","Разборка в Бронксе"
"111","Martin Scorsese","1300000","28580862","114","Psychological Drama,Crime,Drama","Таксист"
"110","Mel Gibson","72000000","213216216","178","Action Epic,Costume Drama,Epic,Period Drama,War Epic,Biography,Drama,War","Храброе сердце"
"108","Robert Leacock","0","28672","95","Documentary","Catwalk"
"107","Brian Henson","0","34327766","99","Animal Adventure,Farce,Parody,Quest,Quirky Comedy,Sea Adventure,Slapstick,Swashbuckler,Action,Adventure","Остров сокровищ Маппетов"
"106","Doris Dörrie","0","0","104","Comedy,Drama","Никто меня не любит"
"105","Clint Eastwood","24000000","182016617","135","Drama,Romance","Мосты округа Мэдисон"
"104","Dennis Dugan","12000000","41205099","92","High-Concept Comedy,Slapstick,Comedy,Sport","Счастливчик Гилмор"
"103","John Dahl","18000000","2821671","117","Psychological Thriller,Drama,Mystery,Sci-Fi,Thriller","Незабываемое"
"102","Nick Castle","0","12825141","96","Comedy","Господин Ошибка"
"101","Wes Anderson","7000000","560069","91","Caper,Dark Comedy,Comedy,Crime,Drama","Бутылочная ракета"
"100","Harold Becker","40000000","20340204","111","Political Thriller,Crime,Drama,Mystery,Thriller","Мэрия"
"99","Nick Broomfield","0","34402","106","Biography,Documentary","Heidi Fleiss: Hollywood Madam"
"97","Mathieu Kassovitz","2590000","759234","98","Gangster,Psychological Drama,Crime,Drama","Ненависть"
"96","Kenneth Branagh","0","469571","99","Comedy","Зимняя сказка"
"95","John Woo","50000000","150270147","108","Dark Comedy,Action,Adventure,Thriller","Сломанная стрела"
"94","Ted Demme","0","10597759","112","Romantic Comedy,Comedy,Drama,Romance","Красивые девушки"
"93","Wes Craven","20000000","19751736","100","Dark Fantasy,Dark Romance,Vampire Horror,Comedy,Fantasy,Horror,Romance","Bампир в Бруклине"
"92","Stephen Frears","47000000","12379402","108","Period Drama,Drama,Horror,Romance,Thriller","Мэри Райли"
"89","John Badham","33000000","8175346","90","Dark Comedy,Political Thriller,Psychological Thriller,Action,Crime,Drama,Thriller","В последний момент"
"88","Penelope Spheeris","0","32417995","87","Buddy Comedy,Dark Comedy,Slapstick,Comedy","Паршивая овца"
"87","Ken Kwapis","0","9871065","88","Animal Adventure,Slapstick,Adventure,Comedy,Family","Появляется Данстон"
"86","Ridley Scott","38000000","10292300","129","Adventure,Drama","Белый шквал"
"85","Philip Haas","4997987","3414301","116","Costume Drama,Period Drama,Drama,Romance","Ангелы и насекомые"
"83","Tim Reid","0","2291255","115","Drama,Romance","Once Upon a Time... When We Were Colored"
"82","Marleen Gorris","1500000","4249321","102","Comedy,Drama","Антония"
"81","Gary Fleder","7000000","529766","115","Dark Comedy,Crime,Drama,Thriller","Чeм заняться мертвецу в Денвере"
"80","Jafar Panahi","150000","924940","85","Drama,Family","Белый шар"
"79","Brian Gibson","44000000","22754725","118","Legal Thriller,Psychological Thriller,Crime,Drama,Thriller","Присяжная"
"78","Sean Penn","9000000","868979","111","Drama,Thriller","Постовой на перекрестке"
"77","Susanne Ofteringer","0","306691","70","Music Documentary,Biography,Documentary,Music","Nico Icon"
"76","Christian Duguay","20000000","5711695","108","Horror,Sci-Fi,Thriller","Крикуны"
"75","Steve Miner","15000000","2042530","90","Dark Comedy,Slapstick,Comedy,Thriller","Большие парни"
"74","Michael Goldenberg","0","27315527","87","Drama,Romance","Постель из роз"
"73","Claude Lelouch","0","740048","175","Comedy,Drama,History","Отверженные"
"72","Noah Baumbach","0","718490","96","Comedy,Drama,Romance","Забыть и вспомнить"
"71","Andrew Sipes","50000000","11534477","91","Dark Comedy,Action,Romance,Thriller","Чeстная игра"
"70","Robert Rodriguez","19000000","25839496","108","Dark Comedy,Splatter Horror,Supernatural Horror,Vampire Horror,Action,Crime,Horror","От заката до рассвета"
"69","F. Gary Gray","3500000","28215918","91","Buddy Comedy,Stoner Comedy,Comedy,Drama","Пятница"
"68","Josiane Balasko","0","1026646","104","Comedy,Drama,Romance","Французский твист"
"66","Farhad Mann","15000000","2409225","93","Cyberpunk,Action,Sci-Fi,Thriller","Газонокосильщик 2: За пределами киберпространства"
"65","Jason Bloom","15000000","13427615","88","Buddy Comedy,Slapstick,Comedy","Био-Дом"
"64","Bill Bennett","0","10658278","96","Comedy,Crime,Romance","Украденные сердца"
"63","Paris Barclay","3800000","20949601","89","Buddy Comedy,Dark Comedy,Parody,Slapstick,Comedy,Crime","Не грози южному централу, попивая сок у себя в квартале"
"62","Stephen Herek","23000000","106269971","144","Workplace Drama,Drama,Music","Опус мистера Холланда"
"61","John Schlesinger","20000000","26877589","101","Crime,Drama,Thriller","Око за око"
"60","Frank Oz","45000000","35656131","96","Supernatural Fantasy,Drama,Family,Fantasy","Индеец в шкафу"
"58","Michael Radford,Massimo Troisi","3000000","21898920","108","Biography,Comedy,Drama,Romance","Почтальон"
"57","Jodie Foster","20000000","17519169","103","Comedy,Drama,Romance","Домой на праздники"
"55","Ulu Grosbard","0","1110104","115","Drama,Music","Джорджия"
"54","Holly Goldberg Sloan","12000000","17736619","100","Soccer,Comedy,Family,Sport","Азбука футбола"
"53","Gianni Amelio","0","4788331","116","Psychological Drama,Comedy,Drama","Америка"
"52","Woody Allen","15000000","6468498","95","Comedy,Fantasy,Romance","Великая Афродита"
"50","Bryan Singer","6000000","23341568","106","Caper,Gangster,Heist,Psychological Drama,Psychological Thriller,Suspense Mystery,Whodunnit,Crime,Drama,Mystery","Подозрительные лица"
"49","Patricia Rozema","0","919671","94","Drama,Romance","Когда наступает ночь"
"48","Mike Gabriel,Eric Goldberg","55000000","346079773","81","Hand-Drawn Animation,Period Drama,Pop Musical,Adventure,Animation,Drama,Family,Musical,Romance","Покахонтас"
"47","David Fincher","33000000","328963548","127","Cop Drama,Hard-boiled Detective,Legal Drama,Police Procedural,Psychological Drama,Psychological Thriller,Serial Killer,Crime,Drama,Mystery","Семь"
"46","Jocelyn Moorhouse","10000000","41200020","117","Comedy,Drama,Romance","Лоскутное одеяло"
"45","Gus Van Sant","20000000","21286518","106","Dark Comedy,Satire,Comedy,Crime,Drama,Thriller","Умереть во имя"
"44","Paul W.S. Anderson","18000000","122195920","101","Dark Fantasy,Martial Arts,Supernatural Fantasy,Action,Adventure,Fantasy,Sci-Fi,Thriller","Смертельная битва"
"43","Michael Hoffman","19000000","4005941","117","Period Drama,Biography,Drama,History,Romance","Королевская милость"
"42","Albert Hughes,Allen Hughes","10000000","24147179","119","Coming-of-Age,Dark Comedy,True Crime,Action,Crime,Drama,Thriller,War","Мертвые президенты"
"41","Richard Loncraine","6000000","2748518","104","Drama,Sci-Fi,War","Ричард III"
"40","Darrell Roodt","0","670727","106","Legal Drama,Legal Thriller,Psychological Drama,Drama,Thriller","Два цвета времени"
"39","Amy Heckerling","12000000","56698025","97","Coming-of-Age,Feel-Good Romance,Romantic Comedy,Satire,Teen Comedy,Teen Romance,Comedy,Romance","Бестолковые"
"38","Andy Tennant","0","19474589","101","Romantic Comedy,Comedy,Family,Romance","Двое: Я и моя тень"
"36","Tim Robbins","11000000","39363635","122","Legal Drama,Serial Killer,True Crime,Crime,Drama","Мертвец идет"
"34","Chris Noonan","30000000","254134910","91","Animal Adventure,Comedy,Drama,Family","Бэйб: Четвероногий малыш"
"32","Terry Gilliam","29000000","168839459","129","Cyberpunk,Dystopian Sci-Fi,Psychological Thriller,Time Travel,Mystery,Sci-Fi,Thriller","12 обезьян"
"31","John N. Smith","23000000","179519401","99","Biography,Drama","Опасные умы"
"30","Yimou Zhang","0","2086101","108","Crime,Drama,History,Romance,Thriller","Шанхайская триада"
"29","Marc Caro,Jean-Pierre Jeunet","18000000","1783616","112","Dark Comedy,Dark Fantasy,Dystopian Sci-Fi,Steampunk,Adventure,Drama,Fantasy,Sci-Fi","Город потерянных детей"
"28","Roger Michell","1000000","5269757","103","Period Drama,Drama,Romance","Доводы рассудка"
"27","Lesli Linka Glatter","0","37591674","102","Coming-of-Age,Comedy,Drama,Romance","Сейчас и тогда"
"26","Oliver Parker","11000000","2844379","123","Tragedy,Drama,Romance","Отелло"
"25","Mike Figgis","3600000","32029928","111","Dark Romance,Psychological Drama,Steamy Romance,Tragedy,Tragic Romance,Drama,Romance","Покидая Лас-Вегас"
"24","Victor Salva","9500000","30862156","111","Drama,Fantasy,Mystery,Thriller","Пудра"
"23","Richard Donner","50000000","30303072","133","Action,Crime,Thriller","Наемные убийцы"
"22","Jon Amiel","20000000","32051917","123","Psychological Thriller,Whodunnit,Drama,Mystery,Thriller","Имитатор"
"21","Barry Sonnenfeld","30250000","115101622","105","Dark Comedy,Satire,Comedy,Crime,Thriller","Достать коротышку"
"20","Joseph Ruben","68000000","35431113","110","Buddy Cop,Caper,Action,Comedy,Crime,Drama,Thriller","Денежный поезд"
"19","Steve Oedekerk","30000000","212385533","90","Jungle Adventure,Slapstick,Adventure,Comedy,Crime","Эйс Вентура 2: Когда зовёт природа"
"18","Allison Anders,Alexandre Rockwell,Robert Rodriguez","4000000","4257354","98","Dark Comedy,Satire,Comedy","Четыре комнаты"
"17","Ang Lee","16000000","134582776","136","Costume Drama,Period Drama,Romantic Comedy,Drama,Romance","Разум и чувства"
"16","Martin Scorsese","52000000","116112375","178","Docudrama,Epic,Gangster,True Crime,Crime,Drama","Казино"
"15","Renny Harlin","98000000","10017322","124","Quest,Swashbuckler,Action,Adventure,Comedy","Остров головорезов"
"14","Oliver Stone","44000000","13681765","192","Docudrama,Epic,Political Drama,Psychological Drama,Biography,Drama,History","Никсон"
"13","Simon Wells","0","11349090","78","Animal Adventure,Hand-Drawn Animation,Quest,Survival,Adventure,Animation,Drama,Family,History","Балто"
"12","Mel Brooks","30000000","10772144","88","Parody,Slapstick,Supernatural Horror,Vampire Horror,Comedy,Fantasy,Horror","Дракула: Мёртвый и довольный"
"11","Rob Reiner","62000000","107879496","114","Political Drama,Romantic Comedy,Comedy,Drama,Romance","Американский президент"
"10","Martin Campbell","60000000","352194034","130","Spy,Action,Adventure,Thriller","Золотой глаз"
"9","Peter Hyams","35000000","64350171","111","Dark Comedy,Action,Crime,Thriller","Внeзапная смерть"
"8","Peter Hewitt","0","23920048","97","Adventure,Drama,Family,Western","Приключения Тома Сойера"
"7","Sydney Pollack","58000000","53696959","127","Romantic Comedy,Comedy,Drama,Romance","Сабрина"
"6","Michael Mann","60000000","187436818","170","Action Epic,Cop Drama,Epic,Gangster,Heist,Action,Crime,Drama","Схватка"
"5","Charles Shyer","30000000","76594107","106","Comedy,Family,Romance","Отец невесты 2"
"4","Forest Whitaker","16000000","81452156","124","Comedy,Drama,Romance","В ожидании выдоха"
"3","Howard Deutch","25000000","71518503","101","Buddy Comedy,Comedy,Romance","Старые ворчуны разбушевались"
"2","Joe Johnston","65000000","262821940","104","High-Concept Comedy,Jungle Adventure,Supernatural Fantasy,Adventure,Comedy,Family,Fantasy","Джуманджи"
"1","John Lasseter","30000000","394436586","81","Buddy Comedy,Computer Animation,Supernatural Fantasy,Urban Adventure,Adventure,Animation,Comedy,Family,Fantasy","История игрушек"
